ADTN,"ADTRAN, Inc.",12.635,605926839.7,n/a,1994,Public Utilities,Telecommunications Equipment
AKTS,"Akoustis Technologies, Inc.",7.61,293957664.54,n/a,n/a,Public Utilities,Telecommunications Equipment
ALSK,"Alaska Communications Systems Group, Inc.",3.06,164696957.1,n/a,1999,Public Utilities,Telecommunications Equipment
AQN,Algonquin Power & Utilities Corp.,15.68,9361450987.84,n/a,2016,Public Utilities,Electric Utilities: Central
AQNA,Algonquin Power & Utilities Corp.,27.51,0,n/a,2018,Public Utilities,Electric Utilities: Central
AQNB,Algonquin Power & Utilities Corp.,27.72,0,n/a,2019,Public Utilities,Electric Utilities: Central
ALE,"Allete, Inc.",56.24,2923067532.4,n/a,n/a,Public Utilities,Power Generation
LNT,Alliant Energy Corporation,52.6,13137410873.8,n/a,n/a,Public Utilities,Power Generation
ALTM,Altus Midstream Company,39.12,635561515.2,n/a,2017,Public Utilities,Natural Gas Distribution
AEE,Ameren Corporation,77.78,19227758748.84,n/a,n/a,Public Utilities,Power Generation
AMOV,"America Movil, S.A.B. de C.V.",14.8,49579144042,n/a,n/a,Public Utilities,Telecommunications Equipment
AMX,"America Movil, S.A.B. de C.V.",14.89,49880638836.85,n/a,n/a,Public Utilities,Telecommunications Equipment
AEP,"American Electric Power Company, Inc.",84.89,42138507541.26,n/a,n/a,Public Utilities,Electric Utilities: Central
AEPPL,"American Electric Power Company, Inc.",50.53,0,n/a,n/a,Public Utilities,Electric Utilities: Central
AEPPZ,"American Electric Power Company, Inc.",50.05,0,n/a,n/a,Public Utilities,Electric Utilities: Central
AWR,American States Water Company,73.82,2723150483.02,n/a,n/a,Public Utilities,Water Supply
AWK,American Water Works,153.38,27803498593.1,n/a,2008,Public Utilities,Water Supply
ATEX,Anterix Inc.,29.93,523614545.27,n/a,2015,Public Utilities,Telecommunications Equipment
AM,Antero Midstream Corporation,6.74,3212546873.48,n/a,2017,Public Utilities,Natural Gas Distribution
AROC,"Archrock, Inc.",7.77,1188280917.39,n/a,n/a,Public Utilities,Natural Gas Distribution
ARTNA,Artesian Resources Corporation,36.97,345335291.2,n/a,n/a,Public Utilities,Water Supply
T,AT&T Inc.,28.75,204872500000,n/a,n/a,Public Utilities,Telecommunications Equipment
TBB,AT&T Inc.,26.9,0,n/a,2017,Public Utilities,Telecommunications Equipment
TBC,AT&T Inc.,27.66,0,n/a,2018,Public Utilities,Telecommunications Equipment
ATTO,Atento S.A.,10.26,143915604.12,n/a,2014,Public Utilities,Telecommunications Equipment
AY,Atlantica Sustainable Infrastructure plc,34.39,3494081156.18,n/a,2014,Public Utilities,Electric Utilities: Central
ATO,Atmos Energy Corporation,95.89,12071539935.84,n/a,n/a,Public Utilities,Oil/Gas Transmission
ATNI,"ATN International, Inc.",48.94,778071464.38,n/a,n/a,Public Utilities,Telecommunications Equipment
AUDC,AudioCodes Ltd.,27.97,914202918.28,n/a,1999,Public Utilities,Telecommunications Equipment
AWX,Avalon Holdings Corporation,2.12,8215913.72,n/a,n/a,Public Utilities,Environmental Services
AGR,"Avangrid, Inc.",46.54,14381316883.18,n/a,2015,Public Utilities,Electric Utilities: Central
AVYA,Avaya Holdings Corp.,18.61,1551926906.56,n/a,n/a,Public Utilities,Telecommunications Equipment
AVA,Avista Corporation,37.52,2578972768.96,n/a,n/a,Public Utilities,Power Generation
AZRE,Azure Power Global Limited,37.85,1818101737.2,n/a,2016,Public Utilities,Electric Utilities: Central
BCE,"BCE, Inc.",43.36,39211650286.08,n/a,n/a,Public Utilities,Telecommunications Equipment
BKH,Black Hills Corporation,60.83,3816881274.36,n/a,n/a,Public Utilities,Electric Utilities: Central
BIPC,Brookfield Infrastructure Corporation,66.65,2997323215.15,n/a,2020,Public Utilities,Oil & Gas Production
BEPC,Brookfield Renewable Corporation,79.15,9085724588.1,n/a,2020,Public Utilities,Electric Utilities: Central
BEP,Brookfield Renewable Partners L.P.,63.58,11647822111.86,n/a,n/a,Public Utilities,Electric Utilities: Central
CDZI,"Cadiz, Inc.",10.04,356862764,n/a,n/a,Public Utilities,Water Supply
CWT,California Water  Service Group Holding,49.48,2466083200,n/a,n/a,Public Utilities,Water Supply
CWST,"Casella Waste Systems, Inc.",60.18,3052488053.94,n/a,1997,Public Utilities,Environmental Services
CEL,"Cellcom Israel, Ltd.",4.64,755274566.24,n/a,2007,Public Utilities,Telecommunications Equipment
CNP,"CenterPoint Energy, Inc.",23.19,12634401772.8,n/a,n/a,Public Utilities,Electric Utilities: Central
EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,5.8,9100651414,n/a,2016,Public Utilities,Electric Utilities: Central
CEPU,Central Puerto S.A.,2.7,408786007.5,n/a,2018,Public Utilities,Electric Utilities: Central
LUMN,"CenturyLink, Inc. d/b/a Lumen Technologies, Inc. ",10.45,11465021353.5,n/a,n/a,Public Utilities,Telecommunications Equipment
CQP,"Cheniere Energy Partners, LP",38.1,18441147636.3,n/a,2007,Public Utilities,Oil/Gas Transmission
LNG,"Cheniere Energy, Inc.",56.69,14301413910.35,n/a,n/a,Public Utilities,Oil/Gas Transmission
CPK,Chesapeake Utilities Corporation,104.01,1816108833.06,n/a,n/a,Public Utilities,Oil & Gas Production
CHL,China Mobile (Hong Kong) Ltd.,29.85,122238632883.15,n/a,n/a,Public Utilities,Telecommunications Equipment
CHA,China Telecom Corp Ltd,30.11,24368625200,n/a,2002,Public Utilities,Telecommunications Equipment
CHU,China Unicom (Hong Kong) Ltd,6.01,18389398000,n/a,n/a,Public Utilities,Telecommunications Equipment
CHT,"Chunghwa Telecom Co., Ltd.",38.08,29540358176,n/a,n/a,Public Utilities,Telecommunications Equipment
CIEN,Ciena Corporation,44.8,6913515705.6,n/a,1997,Public Utilities,Telecommunications Equipment
CBB,Cincinnati Bell Inc,15.21,770852002.05,n/a,n/a,Public Utilities,Telecommunications Equipment
